2023-09-09 14:42:20.595982	0.0	0.0	25.0
2023-09-09 14:42:21.724089	0.0	0.0	24.22
2023-09-09 14:42:22.998921	0.0	0.0	25.0
2023-09-09 14:42:24.133121	400.0	0.0	25.0
2023-09-09 14:42:25.259151	400.0	0.0	25.0
2023-09-09 14:42:26.488627	400.0	0.0	25.0
2023-09-09 14:42:27.733945	400.0	0.0	25.0
2023-09-09 14:42:28.951341	400.0	0.0	25.0
2023-09-09 14:42:30.102535	400.0	0.0	25.0
2023-09-09 14:42:31.256730	400.0	0.0	25.0
2023-09-09 14:42:32.543743	400.0	0.0	25.0
2023-09-09 14:42:33.697756	400.0	0.0	25.0
2023-09-09 14:42:34.946757	400.0	0.0	25.0
2023-09-09 14:42:36.103742	400.0	0.0	25.0
2023-09-09 14:42:37.242719	400.0	0.0	25.0
2023-09-09 14:42:38.466564	400.0	0.0	25.0
2023-09-09 14:42:39.603516	400.0	0.0	25.0
2023-09-09 14:42:40.739593	400.0	0.0	25.0
2023-09-09 14:42:41.955569	400.0	0.0	25.0
2023-09-09 14:42:43.102401	400.0	0.0	25.0
2023-09-09 14:42:44.260812	400.0	0.0	25.0
2023-09-09 14:42:45.560246	400.0	0.0	25.0
2023-09-09 14:42:46.724489	400.0	0.0	25.0
2023-09-09 14:42:47.977894	400.0	0.0	25.0
2023-09-09 14:42:49.137328	400.0	0.0	25.0
2023-09-09 14:42:50.276883	400.0	0.0	25.0
2023-09-09 14:42:51.541016	400.0	0.0	25.0
2023-09-09 14:42:52.700308	400.0	0.0	25.0
2023-09-09 14:42:54.089163	400.0	0.0	25.0
2023-09-09 14:42:55.258507	400.0	0.0	25.0
2023-09-09 14:42:56.522299	403.0	0.0	25.0
2023-09-09 14:42:57.651962	403.0	0.0	25.0
2023-09-09 14:42:58.795083	403.0	0.0	25.0
2023-09-09 14:43:00.029192	403.0	0.0	25.0
2023-09-09 14:43:01.193324	403.0	0.0	25.0
2023-09-09 14:43:02.419380	403.0	0.0	25.0
2023-09-09 14:43:03.603422	403.0	0.0	25.0
2023-09-09 14:43:04.729592	403.0	0.0	25.0
2023-09-09 14:43:05.951885	407.0	1.0	25.0
2023-09-09 14:43:07.103261	403.0	0.0	25.0
2023-09-09 14:43:08.228485	403.0	0.0	25.0
2023-09-09 14:43:09.453354	403.0	0.0	25.0
2023-09-09 14:43:10.601937	403.0	0.0	25.0
2023-09-09 14:43:11.721844	403.0	0.0	25.0
2023-09-09 14:43:12.944764	407.0	1.0	25.0
2023-09-09 14:43:14.112483	421.0	3.0	25.0
2023-09-09 14:43:15.239465	2078.0	255.0	25.0
2023-09-09 14:43:16.459670	7992.0	1156.0	24.22
2023-09-09 14:43:17.603390	7992.0	1156.0	25.0
2023-09-09 14:43:18.733507	7992.0	1156.0	25.0
2023-09-09 14:43:19.953554	7992.0	1156.0	24.22
2023-09-09 14:43:21.103720	7992.0	1156.0	24.22
2023-09-09 14:43:22.244968	7992.0	1156.0	24.22
2023-09-09 14:43:23.468340	7079.0	1017.0	24.22
2023-09-09 14:43:24.603301	6165.0	878.0	24.22
2023-09-09 14:43:25.759583	3067.0	406.0	24.22
2023-09-09 14:43:26.980847	1388.0	150.0	24.22
2023-09-09 14:43:28.136202	2967.0	391.0	24.22
2023-09-09 14:43:29.282776	4290.0	592.0	24.22
2023-09-09 14:43:30.513782	3287.0	439.0	24.22
2023-09-09 14:43:31.649342	1873.0	224.0	24.22
2023-09-09 14:43:32.905071	1215.0	124.0	24.22
2023-09-09 14:43:34.103448	873.0	72.0	24.22
2023-09-09 14:43:35.242985	715.0	47.0	24.22
2023-09-09 14:43:36.477903	585.0	28.0	24.22
2023-09-09 14:43:37.619436	459.0	8.0	24.22
2023-09-09 14:43:38.799486	418.0	2.0	24.22
2023-09-09 14:43:40.023354	404.0	0.0	25.0
2023-09-09 14:43:41.184827	400.0	0.0	24.22
2023-09-09 14:43:42.407510	400.0	0.0	24.22
2023-09-09 14:43:43.603461	403.0	0.0	25.0
2023-09-09 14:43:44.765856	400.0	0.0	25.0
2023-09-09 14:43:54.042646	0.0	0.0	25.0
2023-09-09 14:43:55.191664	0.0	0.0	25.0
2023-09-09 14:43:56.416539	0.0	0.0	25.0
2023-09-09 14:43:57.603516	400.0	0.0	25.0
2023-09-09 14:43:58.731952	400.0	0.0	25.0
2023-09-09 14:43:59.959735	400.0	0.0	25.0
2023-09-09 14:44:01.103617	400.0	0.0	25.0
2023-09-09 14:44:02.237087	400.0	0.0	25.0
2023-09-09 14:44:03.465597	400.0	0.0	25.0
2023-09-09 14:44:04.603425	400.0	0.0	25.0
2023-09-09 14:44:05.736353	3403.0	457.0	25.0
2023-09-09 14:44:06.956110	7992.0	1156.0	24.22
2023-09-09 14:44:08.103526	4487.0	622.0	24.22
2023-09-09 14:44:09.233010	2351.0	297.0	25.0
2023-09-09 14:44:10.460770	1405.0	153.0	25.0
2023-09-09 14:44:11.602900	1013.0	93.0	25.0
2023-09-09 14:44:12.740295	834.0	66.0	24.22
2023-09-09 14:44:13.970668	738.0	51.0	25.0
2023-09-09 14:44:15.108754	671.0	41.0	25.0
2023-09-09 14:44:16.288425	617.0	33.0	25.0
2023-09-09 14:44:17.516426	564.0	24.0	25.0
2023-09-09 14:44:18.657706	522.0	18.0	25.0
2023-09-09 14:44:19.790866	491.0	13.0	25.0
2023-09-09 14:44:21.015005	462.0	9.0	25.0
2023-09-09 14:44:22.158142	439.0	5.0	25.0
2023-09-09 14:44:23.281872	427.0	4.0	25.0
2023-09-09 14:44:24.503937	415.0	2.0	25.0
2023-09-09 14:44:25.637848	413.0	1.0	25.0
2023-09-09 14:44:26.767743	408.0	1.0	25.0
2023-09-09 14:44:28.024667	400.0	0.0	25.0
2023-09-09 14:44:29.183544	400.0	0.0	25.0
2023-09-09 14:44:30.445838	400.0	0.0	24.22
2023-09-09 14:44:31.602833	400.0	0.0	25.0
2023-09-09 14:44:32.727803	400.0	0.0	25.0
2023-09-09 14:44:33.951805	400.0	0.0	25.0
2023-09-09 14:44:35.102985	400.0	0.0	25.0
2023-09-09 14:44:36.237949	400.0	0.0	25.0
2023-09-09 14:44:37.457881	400.0	0.0	25.0
2023-09-09 14:44:38.610061	403.0	0.0	25.0
2023-09-09 14:44:39.744435	403.0	0.0	25.0
2023-09-09 14:44:40.973748	403.0	0.0	25.0
2023-09-09 14:45:11.443984	413.0	1.0	25.0
2023-09-09 14:45:12.640559	413.0	1.0	25.0
2023-09-09 14:45:13.783117	413.0	1.0	25.0
2023-09-09 14:45:15.030753	416.0	2.0	25.0
2023-09-09 14:45:16.244670	416.0	2.0	25.0
2023-09-09 14:45:17.475300	416.0	2.0	25.0
2023-09-09 14:45:18.602709	416.0	2.0	25.0
2023-09-09 14:45:21.635814	0.0	0.0	25.0
2023-09-09 14:45:22.780995	0.0	0.0	25.0
2023-09-09 14:45:24.023415	0.0	0.0	25.0
2023-09-09 14:45:25.166900	400.0	0.0	25.0
2023-09-09 14:45:26.415927	418.0	2.0	25.0
2023-09-09 14:45:27.603121	413.0	1.0	25.0
2023-09-09 14:45:28.727837	413.0	1.0	25.0
2023-09-09 14:45:29.965003	413.0	1.0	25.0
2023-09-09 14:45:31.103221	418.0	2.0	25.0
2023-09-09 14:45:32.245880	418.0	2.0	25.0
2023-09-09 14:45:33.479112	418.0	2.0	25.0
2023-09-09 14:45:34.617579	413.0	1.0	25.0
2023-09-09 14:45:35.745166	409.0	1.0	25.0
2023-09-09 14:45:36.990167	409.0	1.0	25.0
2023-09-09 14:45:38.130695	409.0	1.0	25.0
2023-09-09 14:45:39.283496	413.0	1.0	25.0
2023-09-09 14:45:40.517823	413.0	1.0	25.0
2023-09-09 14:45:41.673811	413.0	1.0	25.0
2023-09-09 14:45:42.801160	409.0	1.0	25.0
2023-09-09 14:45:44.040900	413.0	1.0	25.0
2023-09-09 14:45:45.197275	409.0	1.0	25.0
2023-09-09 14:45:46.435227	405.0	0.0	25.0
2023-09-09 14:45:47.602678	405.0	0.0	25.0
2023-09-09 14:45:48.736833	402.0	0.0	25.0
2023-09-09 14:45:49.965612	402.0	0.0	25.0
2023-09-09 14:45:51.119991	400.0	0.0	25.0
2023-09-09 14:45:52.263377	400.0	0.0	25.0
2023-09-09 14:45:53.501929	400.0	0.0	25.0
2023-09-09 14:45:54.628227	400.0	0.0	25.0
2023-09-09 14:45:55.764203	400.0	0.0	25.0
2023-09-09 14:45:57.049657	407.0	1.0	25.0
2023-09-09 14:45:58.227135	400.0	0.0	25.0
2023-09-09 14:45:59.457595	407.0	1.0	25.0
2023-09-09 14:46:00.602676	400.0	0.0	25.0
2023-09-09 14:46:01.741932	400.0	0.0	25.0
2023-09-09 14:46:02.981749	400.0	0.0	25.0
2023-09-09 14:46:04.113860	400.0	0.0	25.0
2023-09-09 14:47:12.775225	0.0	0.0	25.0
2023-09-09 14:47:13.904758	0.0	0.0	25.0
2023-09-09 14:47:15.033761	0.0	0.0	25.0
2023-09-09 14:47:16.103014	400.0	0.0	25.0
2023-09-09 14:47:17.145277	400.0	0.0	25.0
2023-09-09 14:47:18.201333	400.0	0.0	25.0
2023-09-09 14:47:19.235538	400.0	0.0	25.0
2023-09-09 14:47:20.265851	400.0	0.0	25.0
2023-09-09 14:47:21.295937	400.0	0.0	25.0
2023-09-09 14:47:22.424355	400.0	0.0	25.0
2023-09-09 14:47:23.554897	400.0	0.0	25.0
2023-09-09 14:47:24.602903	400.0	0.0	25.0
2023-09-09 14:47:25.640587	400.0	0.0	25.0
2023-09-09 14:47:26.672103	400.0	0.0	25.0
2023-09-09 14:47:27.701827	400.0	0.0	25.0
2023-09-09 14:47:28.756911	423.0	3.0	25.0
2023-09-09 14:47:29.786829	423.0	3.0	25.0
2023-09-09 14:47:30.919794	417.0	2.0	25.0
2023-09-09 14:47:32.049225	417.0	2.0	25.0
2023-09-09 14:47:33.103900	417.0	2.0	25.0
2023-09-09 14:47:34.144697	417.0	2.0	25.0
2023-09-09 14:47:35.181674	417.0	2.0	25.0
2023-09-09 14:47:36.214473	481.0	12.0	25.0
2023-09-09 14:47:37.250962	7992.0	1156.0	24.22
2023-09-09 14:47:38.281342	7154.0	1028.0	24.22
2023-09-09 14:47:39.415658	4415.0	611.0	24.22
2023-09-09 14:47:40.544870	2563.0	329.0	24.22
2023-09-09 14:47:41.602976	1605.0	183.0	24.22
2023-09-09 14:47:42.637791	1089.0	104.0	24.22
2023-09-09 14:47:43.672700	829.0	65.0	25.0
2023-09-09 14:47:44.703774	688.0	43.0	25.0
2023-09-09 14:47:45.733831	600.0	30.0	24.22
2023-09-09 14:47:46.765097	541.0	21.0	25.0
2023-09-09 14:47:47.798820	497.0	14.0	25.0
2023-09-09 14:47:48.929785	476.0	11.0	25.0
2023-09-09 14:47:50.092467	465.0	9.0	25.0
2023-09-09 14:47:51.141187	457.0	8.0	24.22
2023-09-09 14:47:52.173793	447.0	7.0	25.0
2023-09-09 14:47:53.204975	438.0	5.0	24.22
2023-09-09 14:47:54.235349	3152.0	419.0	24.22
2023-09-09 14:47:55.269609	7992.0	1156.0	24.22
2023-09-09 14:47:56.403555	5526.0	780.0	24.22
2023-09-09 14:47:57.537794	3098.0	411.0	24.22
2023-09-09 14:47:58.603036	1855.0	221.0	24.22
2023-09-09 14:47:59.667954	1261.0	131.0	25.0
2023-09-09 14:48:00.696281	964.0	85.0	24.22
2023-09-09 14:48:01.727720	826.0	64.0	24.22
2023-09-09 14:48:02.757586	703.0	46.0	24.22
2023-09-09 14:48:03.789292	630.0	35.0	25.0
2023-09-09 14:48:04.919334	585.0	28.0	25.0
2023-09-09 14:48:06.053785	524.0	18.0	25.0
2023-09-09 14:48:07.109413	4812.0	672.0	24.22
2023-09-09 14:48:08.152808	7992.0	1156.0	24.22
2023-09-09 14:48:09.183524	7992.0	1156.0	25.0
2023-09-09 14:48:10.241797	6386.0	911.0	25.0
2023-09-09 14:48:11.270908	2009.0	245.0	25.0
2023-09-09 14:48:12.300977	1520.0	170.0	25.0
2023-09-09 14:48:13.429793	1225.0	125.0	25.0
2023-09-09 14:48:14.568350	1049.0	98.0	25.0
2023-09-09 14:48:15.605818	914.0	78.0	25.0
2023-09-09 14:48:16.641265	807.0	62.0	25.0
2023-09-09 14:48:17.677470	872.0	71.0	25.0
2023-09-09 14:48:18.709629	872.0	71.0	25.0
2023-09-09 14:48:19.773743	825.0	64.0	25.0
2023-09-09 14:48:20.909179	774.0	56.0	25.0
2023-09-09 14:48:22.041770	886.0	74.0	25.0
2023-09-09 14:48:23.103023	854.0	69.0	25.0
2023-09-09 14:48:24.149326	693.0	44.0	25.0
2023-09-09 14:48:25.189917	621.0	33.0	25.0
2023-09-09 14:48:26.251124	785.0	58.0	25.0
2023-09-09 14:48:27.281373	729.0	50.0	25.0
2023-09-09 14:48:28.413102	617.0	33.0	25.0
2023-09-09 14:48:29.575003	503.0	15.0	25.0
2023-09-09 14:48:30.618826	457.0	8.0	25.0
2023-09-09 14:48:31.696854	434.0	5.0	25.0
2023-09-09 14:48:32.731484	417.0	2.0	25.0
2023-09-09 14:48:33.762190	404.0	0.0	25.0
2023-09-09 14:48:34.793779	400.0	0.0	25.0
2023-09-09 14:48:35.922968	400.0	0.0	25.0
2023-09-09 14:48:37.102535	400.0	0.0	25.0
2023-09-09 14:48:38.186739	400.0	0.0	25.0
2023-09-09 14:48:39.243761	400.0	0.0	25.0
2023-09-09 14:48:40.281666	400.0	0.0	25.0
2023-09-09 14:48:41.411522	400.0	0.0	25.0
2023-09-09 14:48:42.557203	400.0	0.0	25.0
2023-09-09 14:48:43.653327	400.0	0.0	25.0
2023-09-09 14:48:44.692161	400.0	0.0	25.0
2023-09-09 14:48:45.783104	402.0	0.0	25.0
2023-09-09 14:48:46.951288	400.0	0.0	25.0
2023-09-09 14:48:48.081278	400.0	0.0	25.0
2023-09-09 14:48:49.145240	400.0	0.0	25.79
2023-09-09 14:48:50.185259	400.0	0.0	25.79
2023-09-09 14:48:51.223046	400.0	0.0	25.79
2023-09-09 14:48:52.288501	400.0	0.0	25.79
2023-09-09 14:48:53.423960	400.0	0.0	25.79
2023-09-09 14:48:54.563392	400.0	0.0	25.79
2023-09-09 14:48:55.602423	400.0	0.0	25.79
2023-09-09 14:48:56.640147	400.0	0.0	25.0
2023-09-09 14:48:57.668647	400.0	0.0	25.79
2023-09-09 14:48:58.701197	400.0	0.0	25.79
2023-09-09 14:48:59.754396	400.0	0.0	25.79
2023-09-09 14:49:00.909110	400.0	0.0	25.79
2023-09-09 14:49:02.041827	400.0	0.0	25.79
2023-09-09 14:49:03.101946	400.0	0.0	25.79
2023-09-09 14:49:04.172089	400.0	0.0	25.79
2023-09-09 14:49:05.207393	400.0	0.0	25.79
2023-09-09 14:49:06.247056	402.0	0.0	25.79
2023-09-09 14:49:07.416666	402.0	0.0	25.79
2023-09-09 14:49:08.554078	402.0	0.0	25.79
2023-09-09 14:49:09.607423	402.0	0.0	25.79
2023-09-09 14:49:10.639426	404.0	0.0	25.79
2023-09-09 14:49:11.696644	404.0	0.0	25.79
2023-09-09 14:49:12.731932	406.0	0.0	25.79
2023-09-09 14:49:13.769546	406.0	0.0	25.79
2023-09-09 14:49:14.905582	406.0	0.0	25.79
2023-09-09 14:49:16.036563	406.0	0.0	25.79
2023-09-09 14:49:17.102311	406.0	0.0	25.79
2023-09-09 14:49:18.145549	404.0	0.0	25.79
2023-09-09 14:49:19.185630	404.0	0.0	25.79
2023-09-09 14:49:20.218891	404.0	0.0	25.79
2023-09-09 14:49:21.255188	406.0	0.0	25.79
2023-09-09 14:49:22.423622	406.0	0.0	25.79
2023-09-09 14:49:23.589560	404.0	0.0	25.79
2023-09-09 14:49:24.646098	406.0	0.0	25.79
2023-09-09 14:49:25.685183	406.0	0.0	25.79
2023-09-09 14:49:26.716672	406.0	0.0	25.79
2023-09-09 14:49:27.750243	406.0	0.0	25.79
2023-09-09 14:49:28.943643	406.0	0.0	25.79
2023-09-09 14:49:30.097270	406.0	0.0	25.79
2023-09-09 14:49:31.160002	406.0	0.0	25.79
2023-09-09 14:49:32.237319	408.0	1.0	25.79
2023-09-09 14:49:33.421749	406.0	0.0	25.79
2023-09-09 14:49:34.556029	408.0	1.0	25.79
2023-09-09 14:49:35.602074	408.0	1.0	25.79
2023-09-09 14:49:36.644583	408.0	1.0	25.79
2023-09-09 14:49:37.677778	409.0	1.0	25.79
2023-09-09 14:49:38.710515	409.0	1.0	25.79
2023-09-09 14:49:39.745541	413.0	1.0	25.79
2023-09-09 14:49:40.782694	409.0	1.0	25.79
2023-09-09 14:49:41.924353	409.0	1.0	25.79
